product_id,seller_id,product_name,product_category,product_description,stock_quantity,price,sales_revenue,quantity_sold,trend_score,days_in_inventory,reorder_threshold,competitor_price,profit_margin,customer_purchase_frequency
01713eee-c162-428d-b5f6-9554380714d7,20,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,383,792.41,3723.79,54,0.78,267,59,1092.13,301.54,2
6557f0f9-1daf-4fb2-8e71-a4bcff090210,38,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear winter.,480,496.35,7763.38,14,0.8,99,43,1664.71,419.08,16
6c6cfafc-3437-4fec-906a-7ded7fc51ef2,10,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,116,1627.4,7028.71,54,0.8,209,22,302.93,100.61,13
d5c73801-7dfa-4b66-a9c5-479628332ed7,17,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",348,125.03,1331.96,48,0.65,326,69,1979.44,196.19,15
1ce0f4af-adc4-4bec-bc7f-a8ee98ba9e0b,44,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",154,423.67,4266.23,80,0.75,75,50,1347,299.28,1
a3e30afe-a090-429b-8dc0-030e0f8cf144,30,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,453,1819.91,2197.83,46,0.8,9,65,531.88,142.96,17
db8306f6-5eab-4a47-8d9b-8a46f6947975,7,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,135,1522.35,3743.31,70,0.8,320,51,1999.78,175.94,4
345ab9be-142b-42b0-bb18-57fab85d1415,29,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,124,139.75,6424.42,63,0.8,344,87,1549.9,394.46,13
7196fd2d-5e4b-463a-8a45-b536c42ca255,21,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",326,1225.82,5863.11,19,0.85,264,61,874.8,100.76,15
40691791-50a5-43cc-89f9-0dc4bc057f34,46,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",477,1077.45,3151.78,1,0.75,285,78,794.79,132.71,15
8825bc1f-5c5c-45aa-bc52-f7657e830766,12,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,421,1535.15,9210.37,19,0.8,221,20,324.3,76.01,20
2abd6bbc-d0ab-401d-8522-5ae8e4ee7a3c,26,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,26,1969.05,2776.09,7,0.8,62,75,1492.33,382.25,15
268ecb0d-4af7-41f6-89d6-575780f46631,22,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",65,1053.47,9916.75,18,0.7,227,74,992.7,302.13,17
995037fb-957f-4c85-b24c-80f5d435aaeb,17,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",163,1219.2,8930.26,61,0.75,300,30,478.39,133.16,6
be005808-ef37-4a0e-b663-db54b05639d2,33,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",262,1747.91,7807.44,57,0.75,311,85,526.4,104.24,9
93ffc047-61cc-4fe1-a799-98d1cf82c39c,36,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,400,580.98,4535.25,99,0.7,199,68,605.77,180.76,12
b21ef3d8-8fc5-4eb6-97d6-d04970ea19fe,32,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",422,1517.79,1335.91,29,0.85,361,43,2012.8,235.3,8
651c8527-0221-4934-8b0f-913afc834767,43,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",21,1003.94,5429.45,34,0.85,129,88,1186.94,336.51,8
fad073bb-0bd4-491c-a17e-879d01ce2935,8,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,201,1498.97,3525.47,3,0.7,64,50,488.22,87.52,19
d2dd7737-1cc4-4014-baab-bfd8b4fd516f,28,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,271,224.49,7274.81,20,0.8,335,27,1500.24,449.41,17
485c3b60-e409-457f-b92e-ab67eb431d30,2,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,297,1578.94,3327.13,46,0.82,130,20,305.63,67.73,9
edfdb08f-c402-469f-8f6c-35dd56171b7c,48,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,435,520.05,1572.68,22,0.8,288,58,597.21,181.96,7
d2e742b6-790b-43e9-b094-4bf21c739401,23,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",155,667.69,7332.65,39,0.85,229,58,1681.74,479.17,1
a0c4c294-54fc-4726-9b27-3159c9969d03,42,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,202,434.13,8270.7,38,0.8,28,66,1055.85,286.32,5
d838334c-681b-413a-9a2e-00fd74200bba,46,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",212,580.92,3317.15,79,0.65,217,60,954.44,176.99,12
2b70ff40-eb4a-411f-8d46-3d76ebcf4c73,30,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",367,544.78,6088.67,89,0.85,31,95,494.06,166.84,1
37d5157e-5917-4f19-ba3d-80c1ccde57d2,25,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,174,113.53,3501.08,76,0.82,294,98,1855.77,544.46,9
2f8fe222-4dde-4423-ae0a-668f3226c399,34,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,144,1108.49,6551.07,62,0.82,281,15,1709.46,294.87,15
a84adfe6-177e-470a-9a7d-6f58b0ba14b6,33,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",278,292.74,5524.73,58,0.75,65,77,1880.6,522.42,10
0ed3d96c-059a-4bf5-83f9-90f310c30f97,50,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,469,482.64,4900.93,12,0.76,97,57,427.68,62.48,18
80338a9d-b241-477b-9456-2c0c3f8230ac,13,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,152,461.74,8943.03,26,0.78,139,85,671.47,254.33,14
21c3cc79-8cac-4be7-9145-18a4a420aa7d,44,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,486,1357.39,7914.36,35,0.76,355,41,302.86,98.28,6
30a4e876-4faa-4545-95cb-d12dcba95bd9,18,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",188,1797.99,4358.36,96,0.75,170,82,457.27,109.44,3
596b5998-45f4-45af-a734-2d1b9a099bff,39,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,111,463.1,8042.99,87,0.8,132,74,1584.71,666.4,3
6fd774ba-eedc-47bc-bfbb-2787a7a24e09,22,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,482,1732.41,6426.03,22,0.7,34,96,263.93,31.08,5
26ce3581-1fbc-478c-b397-d426ae1b0792,15,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",294,834.66,4889.93,97,0.7,242,19,1164.19,448.2,19
aa6e9a24-75b2-407f-911a-1d5964646cea,12,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,365,127.88,6456.81,91,0.8,196,100,1165.89,181.95,15
5ee47382-03dd-4823-8a6a-21fa7ba10e03,27,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",410,1929.63,3920.71,100,0.85,126,31,228.34,78.69,2
350de76f-aee9-43ef-a568-2cacccfa4356,24,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",374,177.8,8998.72,68,0.65,94,65,1025.04,285.03,6
202dc843-68d3-4765-aea7-755d8dbc2359,18,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",17,1417.01,4463.16,2,0.7,174,73,197.2,37.69,9
32b8766e-b3d5-4dd6-92fb-96191ae774e8,39,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,319,855.92,5310.15,45,0.82,322,16,1265.45,187.95,6
c4fe5fc9-0118-4afb-9cd9-f374d8a1af8e,32,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,310,748.53,2752.3,23,0.8,239,88,620.4,140.43,7
936039a7-9c6c-4de4-bf2a-dd7c34ce402b,11,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,415,880.97,3600.13,37,0.78,309,41,212.05,37.95,5
71686291-653c-4e4d-ad60-c29beecf5170,15,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",112,1905.23,3940.26,41,0.85,330,89,339.05,127.18,9
f972e644-e253-41ac-8437-93d651588833,22,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",383,897.34,5645.78,77,0.7,124,16,623.59,175.06,3
5fc691c4-0624-4f5e-ac32-4b95948a3e6e,36,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,457,658.94,1396.77,4,0.76,107,66,207.86,51.86,4
95194c2f-60f6-400e-bc5d-f3df1fa6a6a4,3,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,23,1654.78,3972.37,13,0.78,127,20,2091.74,495.13,3
4f39db56-37c1-44af-9038-1c91227245df,27,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",140,721.91,7319.01,49,0.85,112,64,1282.36,145.19,17
c1888e3a-6622-4db6-851a-de4534d2d325,29,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",301,1316.78,8155.49,30,0.85,75,34,1174.79,347.19,19
b31b0220-e68b-4602-a919-92f2dc138edf,43,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,136,1401.9,3148.4,30,0.7,75,43,517.61,69.6,12
36ec88a8-b00b-4481-8d27-776ab68f7208,3,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,373,1754.35,7558.69,73,0.8,6,100,578.3,101.08,10
76c75557-d42f-4ef5-ab81-732089690b3e,42,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",320,1719.18,7801.43,42,0.85,220,12,992.42,318.69,20
7bee5dfc-c44d-458a-82a5-384676d02b9f,16,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",293,29.23,5952.94,97,0.65,260,78,1299.95,451.42,10
148029b1-1880-4bdc-bdaf-1a700ff6e460,30,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",124,753.69,1364.61,75,0.75,254,93,971.01,101.74,17
4e2a99e7-3806-4539-b38f-5906b5939824,1,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,484,1899.82,5669.6,79,0.78,324,13,425.68,106.05,16
e8970a0f-ee75-4482-9ea2-e1937610ca54,33,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,92,501.12,3375.47,26,0.8,332,41,1785.1,316.81,14
b946fb9c-9c5b-40fc-b75f-73aa1b23415f,13,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,159,1939.62,3052.13,75,0.82,207,20,916.98,128.03,4
6dd01c96-3788-42d6-b2cc-d2fffaa26487,32,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,243,1425.68,5084.32,80,0.8,20,51,1150.89,298.57,18
aa08ba89-6dbb-4731-a02c-5d2c1db47896,13,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",77,560.11,7756.39,91,0.7,212,92,1699.56,181.44,10
d27c2e1d-ffa4-4dc1-b7fd-34c0ddfd1f5c,30,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",187,354.68,4731.18,46,0.85,247,98,1319.17,254.72,12
9943bebf-4d61-4ac2-b8cd-02caf620e73c,46,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",421,241.49,9789.7,61,0.65,7,88,136.38,28.74,5
44c62028-98a7-4556-8640-d235ae870486,31,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,403,1424.11,4123.63,94,0.82,103,27,622.05,121.97,19
a74e45ea-2f9a-41f2-9b14-2e3fcc5e5bfe,17,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",251,423.56,6482.28,5,0.65,303,14,233.41,64.09,1
46f34ef3-0038-43bf-a51e-d994a0c4832b,29,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,23,574.05,7521.46,29,0.78,301,66,1151.05,327.17,13
b769c43f-6d04-4a09-9f93-9843323c869b,25,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,382,225.12,8318.88,75,0.78,72,66,2067.12,679.68,9
4d6b1400-91b4-48e9-8d52-4d9e6932791f,2,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,425,475.59,6767.49,76,0.7,218,55,1911.44,272.86,19
dd1c3fce-234a-4e2c-aab2-a1e9fc779944,47,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,387,1343.06,5181.55,9,0.78,22,16,1047.96,205.25,6
5ada5b36-322f-4838-9b9d-5abc12891c46,2,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",95,1938.93,2115.51,24,0.7,64,78,1776.47,638.58,16
77fae7bd-e543-4e9c-bf58-910f78622286,49,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",389,247.35,9350.78,53,0.65,102,66,1847.3,437.53,3
3d0d7b3a-ef96-4513-8f50-1f096e85931d,49,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",387,429.2,1050.49,60,0.85,18,38,1365.15,532.11,4
68916559-dbd5-47ac-a2c1-7cdf9ac68492,18,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",277,1887.84,3456.49,62,0.85,311,36,111.28,26.01,19
95d8f387-01bb-486a-8fd9-4c10f2a8da62,20,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,166,452.1,5505.74,17,0.8,324,32,1102.98,364.24,20
81c0e6d9-b77e-4cba-8442-995f58531697,49,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",471,1645.7,8870.19,51,0.85,134,70,106.4,17.03,20
1c953940-d842-441d-9a16-4977306728c5,31,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",143,600.59,2714.72,97,0.7,203,90,1213.14,134.87,16
60e23818-7315-45ee-bd98-3fbec7a5181e,16,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,407,353.99,2953.04,84,0.78,353,22,830.63,190.95,14
71e25fb3-84ba-43e3-a090-e466011e8ab9,29,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,215,836.61,8116.41,94,0.78,61,53,1209.38,249.74,19
37f072c1-1ce5-43e7-aaa1-888112465d05,39,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,252,761.77,3410.83,74,0.8,256,92,1332.88,473.72,4
f1901f6d-2e95-4117-aa63-edc3d68d8c36,2,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,92,398.34,4457.63,82,0.76,277,88,341.86,118.03,16
b8114929-5e0b-4ef7-955d-cd263a2c80d9,14,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",202,568.42,2276.87,92,0.85,352,89,460.66,158.02,5
429e261b-aca5-47f1-a25d-0dbaaa4f0060,30,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,183,462.77,6190.48,45,0.78,172,96,1768.05,229.05,11
4bc9d594-a2e6-478d-b9db-b9e6ff0fec65,48,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,273,1406.21,8247.18,34,0.8,128,66,1318.54,164.73,4
44bbbe21-596e-45b2-b996-8c52d3e74f48,9,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",69,1816.5,6871.4,63,0.7,135,63,1721.23,421.02,8
909c3b9e-5a08-49f8-a96b-2a025b34e438,44,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,291,131.11,8040.38,38,0.8,216,68,625.96,211.96,18
56c5ff48-9df8-4fd3-bd8f-dfe3b5f1abc4,42,Levi's 501 Jeans,Clothing,"Iconic Summer straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",10,1683.64,2401.89,90,0.65,48,30,1028.71,183.14,19
554d4227-d606-4790-b6c9-3a54384d52c2,14,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,154,1019.02,7798.26,64,0.78,327,53,1254.85,297.15,7
d6d8a696-8431-42a0-b6b2-69f528dca99a,5,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,364,650.45,8550.33,59,0.7,46,93,509.04,119.06,20
6d98b965-d7e7-492c-8dab-60dc73707333,39,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",136,1119.24,6566.66,81,0.7,34,93,939.12,195.01,9
1c2a227f-9eba-471e-a515-3ac65a3f0d9b,46,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,325,140.96,2979.2,70,0.78,35,56,1793.73,595.87,16
54f8f5f8-451d-44e1-9abe-f4ffba040fba,19,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,52,1831.75,8274.32,62,0.8,356,70,1068.71,257.69,1
b275bddd-5a45-4ff0-863c-db72a0cc6877,20,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,145,249.15,5607.71,91,0.8,296,37,1058.33,116.56,6
722b1326-b2e4-48bd-806c-15dcd4000f73,34,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",364,1361.49,1727.01,18,0.75,207,14,1310.75,289.14,16
64ccc496-1194-4400-bf21-6c163d489d91,13,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",170,1731.19,4450.36,48,0.75,217,56,1308.09,349,15
8846ae51-7f6a-4855-9406-0bc1367ca786,27,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",360,1463.23,5319,11,0.7,268,36,1052.08,123.65,3
6f54d1ce-e951-4deb-b4f4-a0eaabd6ca49,40,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,329,336.24,1355.86,7,0.8,358,85,1246.12,189.34,13
3d373ec7-09d4-44a6-aa16-60d7d8f33b81,39,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,423,1532.38,7043.26,4,0.8,262,66,882.26,270.47,10
4ee0d1d8-4d65-40fb-bb64-e44dfd79b9c6,30,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",113,362.91,6883.47,57,0.85,251,82,958.86,217.07,7
f5a2da8e-9673-441a-9c24-81d9b68b1c71,44,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,281,911.51,7849.32,27,0.78,275,42,1749.02,513,15
12d458fd-58c7-4f94-9061-5257f6a7d770,14,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,30,259.18,6345.55,26,0.76,357,70,2270.15,296.97,19
ea414d58-5ea4-414b-af1d-f418642229d4,42,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,190,489.83,8296.79,39,0.8,84,53,1410.62,552.69,1
5079724b-d95c-4d59-8d29-99b0e7acad16,10,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",51,211.76,7997.12,40,0.7,251,76,321.36,72.64,4
5ad1c9a9-5b9b-4822-950d-9f22fc4c503c,47,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",495,786.27,7401.44,53,0.65,245,92,266.15,59.16,6
835e94ba-3398-4c4e-b44b-fc66fd305b1d,35,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort for winter.",317,1898.45,3177.17,15,0.65,355,68,1457.52,186.41,20
e652e778-55b2-4235-801b-13d6c91f0963,24,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,184,1013.04,7932.11,85,0.78,271,46,295.75,63.5,14
4fa967f0-0935-44a7-bd1b-8c9d1610895b,10,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,203,1778.46,2779.52,62,0.8,365,61,892.64,110.97,8
325d6559-9b7a-444d-8d7a-ad3d223c34be,16,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,365,653.8,6613.71,9,0.76,294,17,2082.53,469,8
db65775b-c733-477f-828b-aa1a39a7e58a,8,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,351,993.58,7758.95,6,0.76,166,76,1037.01,296.12,18
5da1ac88-085c-43a1-bc25-c3c683ebed86,42,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",45,1876.5,6313.86,77,0.7,350,36,1362.33,249.54,13
3e09362f-7a12-410b-be35-ee12eabc03be,19,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",22,828.03,5000.84,93,0.65,282,53,1852.65,618.05,1
7febbede-cdf2-4c70-87af-e2f24bb814d0,39,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",109,337.08,9511.69,7,0.7,182,53,1951.64,518.55,18
72cf420c-a870-4705-860b-7aece0d7a047,15,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,121,610.27,4274.47,55,0.8,104,60,566.87,149.49,13
210fd0b8-9f8b-4cd4-8771-f392c6f119ac,40,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",195,1538.48,5732.56,47,0.7,86,91,198.15,52.16,19
a3a98a2d-cafe-43c7-8688-4ca7b77775cc,18,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,54,1293.35,9941.14,25,0.7,342,17,2238.24,376.13,4
29a69a38-3427-4d05-944c-fcb7d5c3bf13,4,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",88,1278.46,7793.13,50,0.75,44,100,1619.56,236.22,5
f3263a82-b2cb-4b73-9a07-954a1370acdc,13,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,27,412.38,2474.35,44,0.82,192,32,181.94,48.99,17
32d94ec3-1407-4ad6-89ab-a2ccd5e1a9c1,15,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,365,972.29,1619.97,83,0.7,161,60,298.37,50.42,11
264b66f3-75d4-4860-94ee-cc53a29a5ed9,9,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,266,1366.67,9171.72,6,0.8,185,88,543.59,69.16,19
caef8298-d043-41ae-bcb7-e0213de87bf9,3,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,54,359.75,1893.17,16,0.82,188,33,1613.96,369.65,11
d245a35c-08f8-44e5-a7a9-26bff121054f,38,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,96,1323.29,2885.58,52,0.78,50,12,568.35,110.21,4
b666cff1-86d7-428b-8c37-ff592072dcd3,19,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",496,33.56,3998.04,17,0.75,168,85,1635.42,300.99,13
b9b3b372-f9a8-44ec-bb21-2dd1cf506550,13,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,499,233.28,4748.05,20,0.78,89,68,2066.75,551.02,1
c82f51f0-8887-4750-835c-92ffc1e622de,15,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",260,540.12,2213.65,57,0.85,24,71,1910.55,321.93,17
